sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs,sim_application_timestamp
0,0,The Wanderer's Minuet,,,,,,,[],
-510,750,Veraero III,440.0,58789.0,,Boss1,[],244427179.0,[],
790,790,Acceleration,,,,,,,[],
90,850,Verthunder III,440.0,59417.0,,Boss1,[],253891568.0,"[""The Wanderer's Minuet""]",
750,1282,Auto,90.0,0.0,,Boss1,[],0.0,"[""The Wanderer's Minuet""]",
1490,1490,Swiftcast,,,,,,,[],
3280,3280,Grade 4 Gemdraught,,,,,,,[],
2580,3340,Veraero III,440.0,59417.0,,Boss1,['Acceleration'],253891568.0,"['Acceleration', ""The Wanderer's Minuet""]",
3491,3491,Dokumori,,,,,,,[],
3491,3491,Dokumori,,,,,,,[],
3491,3491,Dokumori,,,,,,,[],
4190,4722,Auto,90.0,0.0,,Boss1,[],0.0,"['Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]",
5103,5103,Battle Voice,,,,,,,[],5723.0
5133,5133,Brotherhood,,,,,,,[],5933.0
3980,5140,Fleche,480.0,73632.0,,Boss1,[],389933284.0,"['Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]",
5220,5220,Chain Stratagem,,,,,,,[],6020.0
5723,5723,Radiant Finale,,,,,,,[],6348.0
5770,5770,Embolden,,,,,,,[],6430.0
5070,5830,Veraero III,440.0,67506.0,,Boss1,[],327751749.0,"['Dokumori', 'Grade 4 Gemdraught', ""The Wanderer's Minuet""]",
6470,6470,Manafication,,,,,,,[],
7630,8162,Auto,90.0,0.0,,Boss1,[],0.0,"['Battle Voice', 'Brotherhood', 'Chain Stratagem', 'Dokumori', 'Grade 4 Gemdraught', 'Radiant Finale', ""The Wanderer's Minuet""]",
7560,8190,Enchanted Riposte,340.0,67675.0,,Boss1,[],338636573.0,"['Battle Voice', 'Brotherhood', 'Chain Stratagem', 'Dokumori', 'Embolden', 'Grade 4 Gemdraught', 'Radiant Finale', ""The Wanderer's Minuet""]",
8260,9420,Contre Sixte,420.0,75968.0,,Boss1,[],426721571.0,"['Battle Voice', 'Brotherhood', 'Chain Stratagem', 'Dokumori', 'Grade 4 Gemdraught', 'Radiant Finale', ""The Wanderer's Minuet""]",
9060,9690,Enchanted Zwerchhau,380.0,75620.0,,Boss1,[],422812432.0,"['Battle Voice', 'Brotherhood', 'Chain Stratagem', 'Dokumori', 'Embolden', 'Grade 4 Gemdraught', 'Radiant Finale', ""The Wanderer's Minuet""]",
