sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Contre Sixte,Corps-a-corps,Enchanted Redoublement,Enchanted Riposte,Enchanted Zwerchhau,Engagement,Fleche,Grand Impact,Jolt III,Prefulgence,Resolution,Scorch,Veraero III,Verfire,Verflare,Verholy,Verstone,Verthunder III,Vice of Thorns
42641,43401,Veraero III,59376.0,0,75968,46988,111423,67675,75620,65084,143758,200507,0,238933,169243,149331,309380,126919,129420,0,55509,266541,189154
43341,44501,Contre Sixte,56650.0,0,132618,46988,111423,67675,75620,65084,143758,200507,0,238933,169243,149331,309380,126919,129420,0,55509,266541,189154
44041,44573,Auto,0.0,0,132618,46988,111423,67675,75620,65084,143758,200507,0,238933,169243,149331,309380,126919,129420,0,55509,266541,189154
45131,45931,Verstone,51264.0,0,132618,46988,111423,67675,75620,65084,143758,200507,0,238933,169243,149331,309380,126919,129420,0,106773,266541,189154
47481,48013,Auto,0.0,0,132618,46988,111423,67675,75620,65084,143758,200507,0,238933,169243,149331,309380,126919,129420,0,106773,266541,189154
51601,52901,Verfire,51264.0,0,132618,46988,111423,67675,75620,65084,143758,200507,0,238933,169243,149331,309380,178183,129420,0,106773,266541,189154
52611,53143,Auto,0.0,0,132618,46988,111423,67675,75620,65084,143758,200507,0,238933,169243,149331,309380,178183,129420,0,106773,266541,189154
52111,53371,Veraero III,59376.0,0,132618,46988,111423,67675,75620,65084,143758,200507,0,238933,169243,149331,368756,178183,129420,0,106773,266541,189154
53980,55140,Fleche,64762.0,0,132618,46988,111423,67675,75620,65084,208520,200507,0,238933,169243,149331,368756,178183,129420,0,106773,266541,189154
55091,55721,Enchanted Riposte,45878.0,0,132618,46988,111423,113553,75620,65084,208520,200507,0,238933,169243,149331,368756,178183,129420,0,106773,266541,189154
56591,57221,Enchanted Zwerchhau,51264.0,0,132618,46988,111423,113553,126884,65084,208520,200507,0,238933,169243,149331,368756,178183,129420,0,106773,266541,189154
57591,58123,Auto,0.0,0,132618,46988,111423,113553,126884,65084,208520,200507,0,238933,169243,149331,368756,178183,129420,0,106773,266541,189154
57091,58351,Veraero III,59376.0,0,132618,46988,111423,113553,126884,65084,208520,200507,0,238933,169243,149331,428132,178183,129420,0,106773,266541,189154
58091,58721,Enchanted Redoublement,75536.0,0,132618,46988,186959,113553,126884,65084,208520,200507,0,238933,169243,149331,428132,178183,129420,0,106773,266541,189154
61031,61563,Auto,0.0,0,132618,46988,186959,113553,126884,65084,208520,200507,0,238933,169243,149331,428132,178183,129420,0,106773,266541,189154
60291,61721,Verflare,87736.0,0,132618,46988,186959,113553,126884,65084,208520,200507,0,238933,169243,149331,428132,178183,217156,0,106773,266541,189154
62781,64611,Scorch,101235.0,0,132618,46988,186959,113553,126884,65084,208520,200507,0,238933,169243,250566,428132,178183,217156,0,106773,266541,189154
64471,65003,Auto,0.0,0,132618,46988,186959,113553,126884,65084,208520,200507,0,238933,169243,250566,428132,178183,217156,0,106773,266541,189154
65971,66601,Corps-a-corps,17518.0,0,132618,64506,186959,113553,126884,65084,208520,200507,0,238933,169243,250566,428132,178183,217156,0,106773,266541,189154
65271,66831,Resolution,114733.0,0,132618,64506,186959,113553,126884,65084,208520,200507,0,238933,283976,250566,428132,178183,217156,0,106773,266541,189154
66771,67351,Engagement,24267.0,0,132618,64506,186959,113553,126884,89351,208520,200507,0,238933,283976,250566,428132,178183,217156,0,106773,266541,189154
67911,68443,Auto,0.0,0,132618,64506,186959,113553,126884,89351,208520,200507,0,238933,283976,250566,428132,178183,217156,0,106773,266541,189154
67761,68561,Verfire,51264.0,0,132618,64506,186959,113553,126884,89351,208520,200507,0,238933,283976,250566,428132,229447,217156,0,106773,266541,189154
74232,75532,Verstone,51264.0,0,132618,64506,186959,113553,126884,89351,208520,200507,0,238933,283976,250566,428132,229447,217156,0,158037,266541,189154
75242,75774,Auto,0.0,0,132618,64506,186959,113553,126884,89351,208520,200507,0,238933,283976,250566,428132,229447,217156,0,158037,266541,189154
74742,76002,Veraero III,59376.0,0,132618,64506,186959,113553,126884,89351,208520,200507,0,238933,283976,250566,487508,229447,217156,0,158037,266541,189154
77722,78482,Verthunder III,59376.0,0,132618,64506,186959,113553,126884,89351,208520,200507,0,238933,283976,250566,487508,229447,217156,0,158037,325917,189154
78422,79582,Contre Sixte,56650.0,0,189268,64506,186959,113553,126884,89351,208520,200507,0,238933,283976,250566,487508,229447,217156,0,158037,325917,189154
79122,80282,Fleche,64762.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,487508,229447,217156,0,158037,325917,189154
80222,80754,Auto,0.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,487508,229447,217156,0,158037,325917,189154
79722,80982,Veraero III,59376.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,546884,229447,217156,0,158037,325917,189154
80212,81012,Verstone,51264.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,546884,229447,217156,0,209301,325917,189154
86682,87982,Verfire,51107.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,546884,280554,217156,0,209301,325917,189154
87692,88224,Auto,0.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,546884,280554,217156,0,209301,325917,189154
87192,88452,Veraero III,59195.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,606079,280554,217156,0,209301,325917,189154
90172,90972,Verfire,51107.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,606079,331661,217156,0,209301,325917,189154
92672,93204,Auto,0.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,606079,331661,217156,0,209301,325917,189154
92172,93432,Verthunder III,59195.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,606079,331661,217156,0,209301,385112,189154
96642,97942,Verstone,51107.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,606079,331661,217156,0,260408,385112,189154
97652,98184,Auto,0.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,606079,331661,217156,0,260408,385112,189154
97152,98412,Veraero III,59195.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,665274,331661,217156,0,260408,385112,189154
100132,100932,Verfire,51107.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,665274,382768,217156,0,260408,385112,189154
102632,103164,Auto,0.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,665274,382768,217156,0,260408,385112,189154
102132,103392,Verthunder III,59195.0,0,189268,64506,186959,113553,126884,89351,273282,200507,0,238933,283976,250566,665274,382768,217156,0,260408,444307,189154
104122,105282,Fleche,64564.0,0,189268,64506,186959,113553,126884,89351,337846,200507,0,238933,283976,250566,665274,382768,217156,0,260408,444307,189154
105112,106662,Grand Impact,80740.0,0,189268,64506,186959,113553,126884,89351,337846,281247,0,238933,283976,250566,665274,382768,217156,0,260408,444307,189154
107612,108144,Auto,0.0,0,189268,64506,186959,113553,126884,89351,337846,281247,0,238933,283976,250566,665274,382768,217156,0,260408,444307,189154
107602,108362,Veraero III,59195.0,0,189268,64506,186959,113553,126884,89351,337846,281247,0,238933,283976,250566,724469,382768,217156,0,260408,444307,189154
107112,108372,Veraero III,59195.0,0,189268,64506,186959,113553,126884,89351,337846,281247,0,238933,283976,250566,783664,382768,217156,0,260408,444307,189154
110092,110722,Enchanted Riposte,45738.0,0,189268,64506,186959,159291,126884,89351,337846,281247,0,238933,283976,250566,783664,382768,217156,0,260408,444307,189154
111052,111584,Auto,0.0,0,189268,64506,186959,159291,126884,89351,337846,281247,0,238933,283976,250566,783664,382768,217156,0,260408,444307,189154
111592,112222,Enchanted Zwerchhau,51107.0,0,189268,64506,186959,159291,177991,89351,337846,281247,0,238933,283976,250566,783664,382768,217156,0,260408,444307,189154
113092,113722,Enchanted Redoublement,75305.0,0,189268,64506,262264,159291,177991,89351,337846,281247,0,238933,283976,250566,783664,382768,217156,0,260408,444307,189154
113792,114952,Contre Sixte,56477.0,0,245745,64506,262264,159291,177991,89351,337846,281247,0,238933,283976,250566,783664,382768,217156,0,260408,444307,189154
114492,115024,Auto,0.0,0,245745,64506,262264,159291,177991,89351,337846,281247,0,238933,283976,250566,783664,382768,217156,0,260408,444307,189154
115292,116722,Verholy,87467.0,0,245745,64506,262264,159291,177991,89351,337846,281247,0,238933,283976,250566,783664,382768,217156,87467,260408,444307,189154
117932,118464,Auto,0.0,0,245745,64506,262264,159291,177991,89351,337846,281247,0,238933,283976,250566,783664,382768,217156,87467,260408,444307,189154
117782,119612,Scorch,100924.0,0,245745,64506,262264,159291,177991,89351,337846,281247,0,238933,283976,351490,783664,382768,217156,87467,260408,444307,189154
120273,121833,Resolution,114381.0,0,245745,64506,262264,159291,177991,89351,337846,281247,0,238933,398357,351490,783664,382768,217156,87467,260408,444307,189154
121372,121904,Auto,0.0,0,245745,64506,262264,159291,177991,89351,337846,281247,0,238933,398357,351490,783664,382768,217156,87467,260408,444307,189154
122763,123393,Enchanted Riposte,45910.0,0,245745,64506,262264,205201,177991,89351,337846,281247,0,238933,398357,351490,783664,382768,217156,87467,260408,444307,189154
124263,124893,Enchanted Zwerchhau,51299.0,0,245745,64506,262264,205201,229290,89351,337846,281247,0,238933,398357,351490,783664,382768,217156,87467,260408,444307,189154
124812,125344,Auto,0.0,0,245745,64506,262264,205201,229290,89351,337846,281247,0,238933,398357,351490,783664,382768,217156,87467,260408,444307,189154
125763,126393,Enchanted Redoublement,79367.0,0,245745,64506,341631,205201,229290,89351,337846,281247,0,238933,398357,351490,783664,382768,217156,87467,260408,444307,189154
127163,127793,Corps-a-corps,22562.0,0,245745,87068,341631,205201,229290,89351,337846,281247,0,238933,398357,351490,783664,382768,217156,87467,260408,444307,189154
128252,128784,Auto,0.0,0,245745,87068,341631,205201,229290,89351,337846,281247,0,238933,398357,351490,783664,382768,217156,87467,260408,444307,189154
128663,129243,Engagement,31254.0,0,245745,87068,341631,205201,229290,120605,337846,281247,0,238933,398357,351490,783664,382768,217156,87467,260408,444307,189154
127963,129393,Verflare,124295.0,0,245745,87068,341631,205201,229290,120605,337846,281247,0,238933,398357,351490,783664,382768,341451,87467,260408,444307,189154
129363,130523,Fleche,83408.0,0,245745,87068,341631,205201,229290,120605,421254,281247,0,238933,398357,351490,783664,382768,341451,87467,260408,444307,189154
131692,132224,Auto,0.0,0,245745,87068,341631,205201,229290,120605,421254,281247,0,238933,398357,351490,783664,382768,341451,87467,260408,444307,189154
130453,132283,Scorch,143419.0,0,245745,87068,341631,205201,229290,120605,421254,281247,0,238933,398357,494909,783664,382768,341451,87467,260408,444307,189154
131853,132483,Corps-a-corps,22562.0,0,245745,109630,341631,205201,229290,120605,421254,281247,0,238933,398357,494909,783664,382768,341451,87467,260408,444307,189154
131153,132573,Prefulgence,229473.0,0,245745,109630,341631,205201,229290,120605,421254,281247,0,468406,398357,494909,783664,382768,341451,87467,260408,444307,189154
133643,134443,Vice of Thorns,181665.0,0,245745,109630,341631,205201,229290,120605,421254,281247,0,468406,398357,494909,783664,382768,341451,87467,260408,444307,370819
132943,134503,Resolution,162541.0,0,245745,109630,341631,205201,229290,120605,421254,281247,0,468406,560898,494909,783664,382768,341451,87467,260408,444307,370819
134343,134923,Engagement,31254.0,0,245745,109630,341631,205201,229290,151859,421254,281247,0,468406,560898,494909,783664,382768,341451,87467,260408,444307,370819
135132,135664,Auto,0.0,0,245745,109630,341631,205201,229290,151859,421254,281247,0,468406,560898,494909,783664,382768,341451,87467,260408,444307,370819
135433,136063,Enchanted Riposte,64996.0,0,245745,109630,341631,270197,229290,151859,421254,281247,0,468406,560898,494909,783664,382768,341451,87467,260408,444307,370819
136933,137563,Enchanted Zwerchhau,72626.0,0,245745,109630,341631,270197,301916,151859,421254,281247,0,468406,560898,494909,783664,382768,341451,87467,260408,444307,370819
138433,139063,Enchanted Redoublement,107012.0,0,245745,109630,448643,270197,301916,151859,421254,281247,0,468406,560898,494909,783664,382768,341451,87467,260408,444307,370819
138572,139104,Auto,0.0,0,245745,109630,448643,270197,301916,151859,421254,281247,0,468406,560898,494909,783664,382768,341451,87467,260408,444307,370819
140633,142063,Verflare,124295.0,0,245745,109630,448643,270197,301916,151859,421254,281247,0,468406,560898,494909,783664,382768,465746,87467,260408,444307,370819
142012,142544,Auto,0.0,0,245745,109630,448643,270197,301916,151859,421254,281247,0,468406,560898,494909,783664,382768,465746,87467,260408,444307,370819
143123,144953,Scorch,143419.0,0,245745,109630,448643,270197,301916,151859,421254,281247,0,468406,560898,638328,783664,382768,465746,87467,260408,444307,370819
145452,145984,Auto,0.0,0,245745,109630,448643,270197,301916,151859,421254,281247,0,468406,560898,638328,783664,382768,465746,87467,260408,444307,370819
145613,147173,Resolution,162541.0,0,245745,109630,448643,270197,301916,151859,421254,281247,0,468406,723439,638328,783664,382768,465746,87467,260408,444307,370819
148103,148863,Veraero III,59417.0,0,245745,109630,448643,270197,301916,151859,421254,281247,0,468406,723439,638328,843081,382768,465746,87467,260408,444307,370819
148892,149424,Auto,0.0,0,245745,109630,448643,270197,301916,151859,421254,281247,0,468406,723439,638328,843081,382768,465746,87467,260408,444307,370819
148803,149963,Contre Sixte,56689.0,0,302434,109630,448643,270197,301916,151859,421254,281247,0,468406,723439,638328,843081,382768,465746,87467,260408,444307,370819
152583,153115,Auto,0.0,0,302434,109630,448643,270197,301916,151859,421254,281247,0,468406,723439,638328,843081,382768,465746,87467,260408,444307,370819
152083,153383,Verstone,51299.0,0,302434,109630,448643,270197,301916,151859,421254,281247,0,468406,723439,638328,843081,382768,465746,87467,311707,444307,370819
153083,153843,Veraero III,59417.0,0,302434,109630,448643,270197,301916,151859,421254,281247,0,468406,723439,638328,902498,382768,465746,87467,311707,444307,370819
154363,155523,Fleche,64807.0,0,302434,109630,448643,270197,301916,151859,486061,281247,0,468406,723439,638328,902498,382768,465746,87467,311707,444307,370819
157563,158095,Auto,0.0,0,302434,109630,448643,270197,301916,151859,486061,281247,0,468406,723439,638328,902498,382768,465746,87467,311707,444307,370819
157063,158363,Verstone,51299.0,0,302434,109630,448643,270197,301916,151859,486061,281247,0,468406,723439,638328,902498,382768,465746,87467,363006,444307,370819
158063,158823,Veraero III,59417.0,0,302434,109630,448643,270197,301916,151859,486061,281247,0,468406,723439,638328,961915,382768,465746,87467,363006,444307,370819
162543,163075,Auto,0.0,0,302434,109630,448643,270197,301916,151859,486061,281247,0,468406,723439,638328,961915,382768,465746,87467,363006,444307,370819
162043,163343,Verfire,51299.0,0,302434,109630,448643,270197,301916,151859,486061,281247,0,468406,723439,638328,961915,434067,465746,87467,363006,444307,370819
163043,163803,Verthunder III,59417.0,0,302434,109630,448643,270197,301916,151859,486061,281247,0,468406,723439,638328,961915,434067,465746,87467,363006,503724,370819
165533,166293,Verthunder III,59376.0,0,302434,109630,448643,270197,301916,151859,486061,281247,0,468406,723439,638328,961915,434067,465746,87467,363006,563100,370819
165983,166515,Auto,0.0,0,302434,109630,448643,270197,301916,151859,486061,281247,0,468406,723439,638328,961915,434067,465746,87467,363006,563100,370819
168024,169574,Grand Impact,80988.0,0,302434,109630,448643,270197,301916,151859,486061,362235,0,468406,723439,638328,961915,434067,465746,87467,363006,563100,370819
169423,169955,Auto,0.0,0,302434,109630,448643,270197,301916,151859,486061,362235,0,468406,723439,638328,961915,434067,465746,87467,363006,563100,370819
170514,171314,Jolt III,48539.0,0,302434,109630,448643,270197,301916,151859,486061,362235,48539,468406,723439,638328,961915,434067,465746,87467,363006,563100,370819
172863,173395,Auto,0.0,0,302434,109630,448643,270197,301916,151859,486061,362235,48539,468406,723439,638328,961915,434067,465746,87467,363006,563100,370819
175494,176254,Veraero III,59376.0,0,302434,109630,448643,270197,301916,151859,486061,362235,48539,468406,723439,638328,1021291,434067,465746,87467,363006,563100,370819
176194,176824,Corps-a-corps,17518.0,0,302434,127148,448643,270197,301916,151859,486061,362235,48539,468406,723439,638328,1021291,434067,465746,87467,363006,563100,370819
176994,177574,Engagement,24267.0,0,302434,127148,448643,270197,301916,176126,486061,362235,48539,468406,723439,638328,1021291,434067,465746,87467,363006,563100,370819
177994,178526,Auto,0.0,0,302434,127148,448643,270197,301916,176126,486061,362235,48539,468406,723439,638328,1021291,434067,465746,87467,363006,563100,370819
177494,178754,Verthunder III,59376.0,0,302434,127148,448643,270197,301916,176126,486061,362235,48539,468406,723439,638328,1021291,434067,465746,87467,363006,622476,370819
177984,179534,Grand Impact,80988.0,0,302434,127148,448643,270197,301916,176126,486061,443223,48539,468406,723439,638328,1021291,434067,465746,87467,363006,622476,370819
179363,180523,Fleche,64762.0,0,302434,127148,448643,270197,301916,176126,550823,443223,48539,468406,723439,638328,1021291,434067,465746,87467,363006,622476,370819
180474,181274,Verstone,51264.0,0,302434,127148,448643,270197,301916,176126,550823,443223,48539,468406,723439,638328,1021291,434067,465746,87467,414270,622476,370819
181434,181966,Auto,0.0,0,302434,127148,448643,270197,301916,176126,550823,443223,48539,468406,723439,638328,1021291,434067,465746,87467,414270,622476,370819
183803,184963,Contre Sixte,56650.0,0,359084,127148,448643,270197,301916,176126,550823,443223,48539,468406,723439,638328,1021291,434067,465746,87467,414270,622476,370819
185454,186084,Enchanted Riposte,45878.0,0,359084,127148,448643,316075,301916,176126,550823,443223,48539,468406,723439,638328,1021291,434067,465746,87467,414270,622476,370819
186954,187584,Enchanted Zwerchhau,51264.0,0,359084,127148,448643,316075,353180,176126,550823,443223,48539,468406,723439,638328,1021291,434067,465746,87467,414270,622476,370819
187954,188486,Auto,0.0,0,359084,127148,448643,316075,353180,176126,550823,443223,48539,468406,723439,638328,1021291,434067,465746,87467,414270,622476,370819
187454,188714,Veraero III,59376.0,0,359084,127148,448643,316075,353180,176126,550823,443223,48539,468406,723439,638328,1080667,434067,465746,87467,414270,622476,370819
188454,189084,Enchanted Redoublement,75536.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,723439,638328,1080667,434067,465746,87467,414270,622476,370819
191394,191926,Auto,0.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,723439,638328,1080667,434067,465746,87467,414270,622476,370819
190654,192084,Verflare,87736.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,723439,638328,1080667,434067,553482,87467,414270,622476,370819
193144,194974,Scorch,101235.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,723439,739563,1080667,434067,553482,87467,414270,622476,370819
194834,195366,Auto,0.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,723439,739563,1080667,434067,553482,87467,414270,622476,370819
195634,197194,Resolution,114733.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,838172,739563,1080667,434067,553482,87467,414270,622476,370819
198274,198806,Auto,0.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,838172,739563,1080667,434067,553482,87467,414270,622476,370819
198124,198924,Verstone,51264.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,838172,739563,1080667,434067,553482,87467,465534,622476,370819
204594,205894,Verfire,51107.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,838172,739563,1080667,485174,553482,87467,465534,622476,370819
205604,206136,Auto,0.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,838172,739563,1080667,485174,553482,87467,465534,622476,370819
205104,206364,Veraero III,59195.0,0,359084,127148,524179,316075,353180,176126,550823,443223,48539,468406,838172,739563,1139862,485174,553482,87467,465534,622476,370819
206294,207454,Fleche,64564.0,0,359084,127148,524179,316075,353180,176126,615387,443223,48539,468406,838172,739563,1139862,485174,553482,87467,465534,622476,370819
208084,208844,Veraero III,59195.0,0,359084,127148,524179,316075,353180,176126,615387,443223,48539,468406,838172,739563,1199057,485174,553482,87467,465534,622476,370819
210584,211116,Auto,0.0,0,359084,127148,524179,316075,353180,176126,615387,443223,48539,468406,838172,739563,1199057,485174,553482,87467,465534,622476,370819
210084,211344,Verthunder III,59195.0,0,359084,127148,524179,316075,353180,176126,615387,443223,48539,468406,838172,739563,1199057,485174,553482,87467,465534,681671,370819
210574,211374,Jolt III,48391.0,0,359084,127148,524179,316075,353180,176126,615387,443223,96930,468406,838172,739563,1199057,485174,553482,87467,465534,681671,370819
217044,218344,Verfire,51107.0,0,359084,127148,524179,316075,353180,176126,615387,443223,96930,468406,838172,739563,1199057,536281,553482,87467,465534,681671,370819
218054,218586,Auto,0.0,0,359084,127148,524179,316075,353180,176126,615387,443223,96930,468406,838172,739563,1199057,536281,553482,87467,465534,681671,370819
217554,218814,Verthunder III,59195.0,0,359084,127148,524179,316075,353180,176126,615387,443223,96930,468406,838172,739563,1199057,536281,553482,87467,465534,740866,370819
218803,219963,Contre Sixte,56477.0,0,415561,127148,524179,316075,353180,176126,615387,443223,96930,468406,838172,739563,1199057,536281,553482,87467,465534,740866,370819
220535,221335,Verstone,51107.0,0,415561,127148,524179,316075,353180,176126,615387,443223,96930,468406,838172,739563,1199057,536281,553482,87467,516641,740866,370819
223035,223567,Auto,0.0,0,415561,127148,524179,316075,353180,176126,615387,443223,96930,468406,838172,739563,1199057,536281,553482,87467,516641,740866,370819
222535,223795,Veraero III,59195.0,0,415561,127148,524179,316075,353180,176126,615387,443223,96930,468406,838172,739563,1258252,536281,553482,87467,516641,740866,370819
225515,226275,Veraero III,59195.0,0,415561,127148,524179,316075,353180,176126,615387,443223,96930,468406,838172,739563,1317447,536281,553482,87467,516641,740866,370819
226215,226845,Corps-a-corps,17465.0,0,415561,144613,524179,316075,353180,176126,615387,443223,96930,468406,838172,739563,1317447,536281,553482,87467,516641,740866,370819
227015,227595,Engagement,24194.0,0,415561,144613,524179,316075,353180,200320,615387,443223,96930,468406,838172,739563,1317447,536281,553482,87467,516641,740866,370819
228015,228547,Auto,0.0,0,415561,144613,524179,316075,353180,200320,615387,443223,96930,468406,838172,739563,1317447,536281,553482,87467,516641,740866,370819
