sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Demolish,Dragon Kick,Elixir Burst,Fire's Reply,Leaping Opo,Phantom Rush,Pouncing Coeurl,Rising Phoenix,Rising Raptor,Six-sided Star,The Forbidden Chakra,Twin Snakes,Wind's Reply
13010,13542,Auto,90,1.0,810,0,960,900,0,920,0,0,0,0,0,891,0,1040
12761,14181,The Forbidden Chakra,175,0.4389,810,0,960,900,0,920,0,0,0,0,0,1066,0,1040
14030,14562,Auto,90,1.0,900,0,960,900,0,920,0,0,0,0,0,1066,0,1040
13411,14831,The Forbidden Chakra,97,0.2445,900,0,960,900,0,920,0,0,0,0,0,1163,0,1040
14081,15501,Fire's Reply,1400,1.0,900,0,960,900,1400,920,0,0,0,0,0,1163,0,1040
15050,15582,Auto,90,1.0,990,0,960,900,1400,920,0,0,0,0,0,1163,0,1040
14731,16151,The Forbidden Chakra,82,0.2067,990,0,960,900,1400,920,0,0,0,0,0,1245,0,1040
16070,16602,Auto,90,1.0,1080,0,960,900,1400,920,0,0,0,0,0,1245,0,1040
16021,16641,Leaping Opo,460,1.0,1080,0,960,900,1400,1380,0,0,0,0,0,1245,0,1040
15311,16731,The Forbidden Chakra,31,0.0786,1080,0,960,900,1400,1380,0,0,0,0,0,1276,0,1040
17090,17622,Auto,90,1.0,1170,0,960,900,1400,1380,0,0,0,0,0,1276,0,1040
18110,18642,Auto,90,1.0,1260,0,960,900,1400,1380,0,0,0,0,0,1276,0,1040
17291,18711,The Forbidden Chakra,339,0.8498,1260,0,960,900,1400,1380,0,0,0,0,0,1615,0,1040
17961,19251,Dragon Kick,320,1.0,1260,0,1280,900,1400,1380,0,0,0,0,0,1615,0,1040
19130,19662,Auto,90,1.0,1350,0,1280,900,1400,1380,0,0,0,0,0,1615,0,1040
18581,20001,The Forbidden Chakra,68,0.1708,1350,0,1280,900,1400,1380,0,0,0,0,0,1683,0,1040
19901,20521,Leaping Opo,460,1.0,1350,0,1280,900,1400,1840,0,0,0,0,0,1683,0,1040
19231,20651,The Forbidden Chakra,62,0.156,1350,0,1280,900,1400,1840,0,0,0,0,0,1745,0,1040
20150,20682,Auto,90,1.0,1440,0,1280,900,1400,1840,0,0,0,0,0,1745,0,1040
21170,21702,Auto,90,1.0,1530,0,1280,900,1400,1840,0,0,0,0,0,1745,0,1040
20551,21971,The Forbidden Chakra,287,0.7189,1530,0,1280,900,1400,1840,0,0,0,0,0,2032,0,1040
21131,22551,The Forbidden Chakra,33,0.0841,1530,0,1280,900,1400,1840,0,0,0,0,0,2065,0,1040
22190,22722,Auto,90,1.0,1620,0,1280,900,1400,1840,0,0,0,0,0,2065,0,1040
21841,23131,Dragon Kick,320,1.0,1620,0,1600,900,1400,1840,0,0,0,0,0,2065,0,1040
23210,23742,Auto,90,1.0,1710,0,1600,900,1400,1840,0,0,0,0,0,2065,0,1040
22461,23881,The Forbidden Chakra,86,0.2165,1710,0,1600,900,1400,1840,0,0,0,0,0,2151,0,1040
23111,24531,The Forbidden Chakra,31,0.0794,1710,0,1600,900,1400,1840,0,0,0,0,0,2182,0,1040
24230,24762,Auto,90,1.0,1800,0,1600,900,1400,1840,0,0,0,0,0,2182,0,1040
23781,25201,Elixir Burst,900,1.0,1800,0,1600,1800,1400,1840,0,0,0,0,0,2182,0,1040
24431,25851,The Forbidden Chakra,164,0.411,1800,0,1600,1800,1400,1840,0,0,0,0,0,2346,0,1040
25721,26341,Leaping Opo,460,1.0,1800,0,1600,1800,1400,2300,0,0,0,0,0,2346,0,1040
25011,26431,The Forbidden Chakra,48,0.1219,1800,0,1600,1800,1400,2300,0,0,0,0,0,2394,0,1040
26270,26802,Auto,90,1.0,1890,0,1600,1800,1400,2300,0,0,0,0,0,2394,0,1040
26371,27791,The Forbidden Chakra,175,0.439,1890,0,1600,1800,1400,2300,0,0,0,0,0,2569,0,1040
27661,28501,Twin Snakes,420,1.0,1890,0,1600,1800,1400,2300,0,0,0,0,0,2569,420,1040
28310,28842,Auto,90,1.0,1980,0,1600,1800,1400,2300,0,0,0,0,0,2569,420,1040
28311,29731,The Forbidden Chakra,23,0.0599,1980,0,1600,1800,1400,2300,0,0,0,0,0,2592,420,1040
30350,30882,Auto,90,1.0,2070,0,1600,1800,1400,2300,0,0,0,0,0,2592,420,1040
29601,31201,Demolish,420,1.0,2070,420,1600,1800,1400,2300,0,0,0,0,0,2592,420,1040
30251,31671,The Forbidden Chakra,23,0.0591,2070,420,1600,1800,1400,2300,0,0,0,0,0,2615,420,1040
31542,32832,Dragon Kick,320,1.0,2070,420,1920,1800,1400,2300,0,0,0,0,0,2615,420,1040
32390,32922,Auto,90,1.0,2160,420,1920,1800,1400,2300,0,0,0,0,0,2615,420,1040
32192,33612,The Forbidden Chakra,22,0.0556,2160,420,1920,1800,1400,2300,0,0,0,0,0,2637,420,1040
33482,34372,Rising Raptor,540,1.0,2160,420,1920,1800,1400,2300,0,0,0,540,0,2637,420,1040
34430,34962,Auto,90,1.0,2250,420,1920,1800,1400,2300,0,0,0,540,0,2637,420,1040
34132,35552,The Forbidden Chakra,19,0.0484,2250,420,1920,1800,1400,2300,0,0,0,540,0,2656,420,1040
35422,36442,Pouncing Coeurl,520,1.0,2250,420,1920,1800,1400,2300,0,520,0,540,0,2656,420,1040
36470,37002,Auto,90,1.0,2340,420,1920,1800,1400,2300,0,520,0,540,0,2656,420,1040
36042,37462,The Forbidden Chakra,20,0.0508,2340,420,1920,1800,1400,2300,0,520,0,540,0,2676,420,1040
37362,37982,Leaping Opo,460,1.0,2340,420,1920,1800,1400,2760,0,520,0,540,0,2676,420,1040
38510,39042,Auto,90,1.0,2430,420,1920,1800,1400,2760,0,520,0,540,0,2676,420,1040
38012,39432,The Forbidden Chakra,66,0.165,2430,420,1920,1800,1400,2760,0,520,0,540,0,2742,420,1040
39302,40142,Twin Snakes,420,1.0,2430,420,1920,1800,1400,2760,0,520,0,540,0,2742,840,1040
40550,41082,Auto,90,1.0,2520,420,1920,1800,1400,2760,0,520,0,540,0,2742,840,1040
39952,41372,The Forbidden Chakra,16,0.0416,2520,420,1920,1800,1400,2760,0,520,0,540,0,2758,840,1040
41242,42262,Pouncing Coeurl,520,1.0,2520,420,1920,1800,1400,2760,0,1040,0,540,0,2758,840,1040
42590,43122,Auto,90,1.0,2610,420,1920,1800,1400,2760,0,1040,0,540,0,2758,840,1040
41892,43312,The Forbidden Chakra,18,0.0473,2610,420,1920,1800,1400,2760,0,1040,0,540,0,2776,840,1040
43182,44472,Dragon Kick,320,1.0,2610,420,2240,1800,1400,2760,0,1040,0,540,0,2776,840,1040
44630,45162,Auto,90,1.0,2700,420,2240,1800,1400,2760,0,1040,0,540,0,2776,840,1040
43832,45252,The Forbidden Chakra,19,0.0484,2700,420,2240,1800,1400,2760,0,1040,0,540,0,2795,840,1040
45122,46012,Rising Raptor,540,1.0,2700,420,2240,1800,1400,2760,0,1040,0,1080,0,2795,840,1040
45772,47192,The Forbidden Chakra,21,0.0531,2700,420,2240,1800,1400,2760,0,1040,0,1080,0,2816,840,1040
46670,47202,Auto,90,1.0,2790,420,2240,1800,1400,2760,0,1040,0,1080,0,2816,840,1040
47062,48662,Demolish,420,1.0,2790,840,2240,1800,1400,2760,0,1040,0,1080,0,2816,840,1040
47712,49132,The Forbidden Chakra,21,0.0543,2790,840,2240,1800,1400,2760,0,1040,0,1080,0,2837,840,1040
48710,49242,Auto,90,1.0,2880,840,2240,1800,1400,2760,0,1040,0,1080,0,2837,840,1040
49002,49622,Leaping Opo,460,1.0,2880,840,2240,1800,1400,3220,0,1040,0,1080,0,2837,840,1040
49652,51072,The Forbidden Chakra,82,0.2063,2880,840,2240,1800,1400,3220,0,1040,0,1080,0,2919,840,1040
50750,51282,Auto,90,1.0,2970,840,2240,1800,1400,3220,0,1040,0,1080,0,2919,840,1040
50942,51782,Twin Snakes,420,1.0,2970,840,2240,1800,1400,3220,0,1040,0,1080,0,2919,1260,1040
51592,53012,The Forbidden Chakra,25,0.0632,2970,840,2240,1800,1400,3220,0,1040,0,1080,0,2944,1260,1040
52790,53322,Auto,90,1.0,3060,840,2240,1800,1400,3220,0,1040,0,1080,0,2944,1260,1040
52883,53903,Pouncing Coeurl,520,1.0,3060,840,2240,1800,1400,3220,0,1560,0,1080,0,2944,1260,1040
53533,54953,The Forbidden Chakra,25,0.0643,3060,840,2240,1800,1400,3220,0,1560,0,1080,0,2969,1260,1040
54830,55362,Auto,90,1.0,3150,840,2240,1800,1400,3220,0,1560,0,1080,0,2969,1260,1040
54823,56113,Dragon Kick,320,1.0,3150,840,2560,1800,1400,3220,0,1560,0,1080,0,2969,1260,1040
55473,56893,The Forbidden Chakra,22,0.0569,3150,840,2560,1800,1400,3220,0,1560,0,1080,0,2991,1260,1040
56870,57402,Auto,90,1.0,3240,840,2560,1800,1400,3220,0,1560,0,1080,0,2991,1260,1040
56763,57653,Rising Raptor,540,1.0,3240,840,2560,1800,1400,3220,0,1560,0,1620,0,2991,1260,1040
57413,58833,The Forbidden Chakra,22,0.0557,3240,840,2560,1800,1400,3220,0,1560,0,1620,0,3013,1260,1040
58910,59442,Auto,90,1.0,3330,840,2560,1800,1400,3220,0,1560,0,1620,0,3013,1260,1040
58703,59723,Pouncing Coeurl,520,1.0,3330,840,2560,1800,1400,3220,0,2080,0,1620,0,3013,1260,1040
59323,60743,The Forbidden Chakra,23,0.0582,3330,840,2560,1800,1400,3220,0,2080,0,1620,0,3036,1260,1040
60643,61263,Leaping Opo,460,1.0,3330,840,2560,1800,1400,3680,0,2080,0,1620,0,3036,1260,1040
60950,61482,Auto,90,1.0,3420,840,2560,1800,1400,3680,0,2080,0,1620,0,3036,1260,1040
61293,62713,The Forbidden Chakra,80,0.2003,3420,840,2560,1800,1400,3680,0,2080,0,1620,0,3116,1260,1040
62583,63423,Twin Snakes,420,1.0,3420,840,2560,1800,1400,3680,0,2080,0,1620,0,3116,1680,1040
62990,63522,Auto,90,1.0,3510,840,2560,1800,1400,3680,0,2080,0,1620,0,3116,1680,1040
63233,64653,The Forbidden Chakra,22,0.0551,3510,840,2560,1800,1400,3680,0,2080,0,1620,0,3138,1680,1040
65030,65562,Auto,90,1.0,3600,840,2560,1800,1400,3680,0,2080,0,1620,0,3138,1680,1040
64522,66122,Demolish,420,1.0,3600,1260,2560,1800,1400,3680,0,2080,0,1620,0,3138,1680,1040
67070,67602,Auto,90,1.0,3690,1260,2560,1800,1400,3680,0,2080,0,1620,0,3138,1680,1040
66463,67753,Dragon Kick,320,1.0,3690,1260,2880,1800,1400,3680,0,2080,0,1620,0,3138,1680,1040
68403,69023,Leaping Opo,460,1.0,3690,1260,2880,1800,1400,4140,0,2080,0,1620,0,3138,1680,1040
67733,69153,The Forbidden Chakra,41,0.1049,3690,1260,2880,1800,1400,4140,0,2080,0,1620,0,3179,1680,1040
69110,69642,Auto,90,1.0,3780,1260,2880,1800,1400,4140,0,2080,0,1620,0,3179,1680,1040
69053,70473,The Forbidden Chakra,80,0.202,3780,1260,2880,1800,1400,4140,0,2080,0,1620,0,3259,1680,1040
70343,71233,Rising Raptor,540,1.0,3780,1260,2880,1800,1400,4140,0,2080,0,2160,0,3259,1680,1040
71150,71682,Auto,90,1.0,3870,1260,2880,1800,1400,4140,0,2080,0,2160,0,3259,1680,1040
70993,72413,The Forbidden Chakra,21,0.0544,3870,1260,2880,1800,1400,4140,0,2080,0,2160,0,3280,1680,1040
72283,73303,Pouncing Coeurl,520,1.0,3870,1260,2880,1800,1400,4140,0,2600,0,2160,0,3280,1680,1040
73190,73722,Auto,90,1.0,3960,1260,2880,1800,1400,4140,0,2600,0,2160,0,3280,1680,1040
72933,74353,The Forbidden Chakra,23,0.0589,3960,1260,2880,1800,1400,4140,0,2600,0,2160,0,3303,1680,1040
74224,74984,Rising Phoenix,900,1.0,3960,1260,2880,1800,1400,4140,0,2600,900,2160,0,3303,1680,1040
75230,75762,Auto,90,1.0,4050,1260,2880,1800,1400,4140,0,2600,900,2160,0,3303,1680,1040
74874,76294,The Forbidden Chakra,21,0.0535,4050,1260,2880,1800,1400,4140,0,2600,900,2160,0,3324,1680,1040
76164,77454,Dragon Kick,320,1.0,4050,1260,3200,1800,1400,4140,0,2600,900,2160,0,3324,1680,1040
77270,77802,Auto,90,1.0,4140,1260,3200,1800,1400,4140,0,2600,900,2160,0,3324,1680,1040
76814,78234,The Forbidden Chakra,22,0.057,4140,1260,3200,1800,1400,4140,0,2600,900,2160,0,3346,1680,1040
78104,79524,Fire's Reply,1400,1.0,4140,1260,3200,1800,2800,4140,0,2600,900,2160,0,3346,1680,1040
79310,79842,Auto,90,1.0,4230,1260,3200,1800,2800,4140,0,2600,900,2160,0,3346,1680,1040
78754,80174,The Forbidden Chakra,23,0.0591,4230,1260,3200,1800,2800,4140,0,2600,900,2160,0,3369,1680,1040
80044,80664,Leaping Opo,460,1.0,4230,1260,3200,1800,2800,4600,0,2600,900,2160,0,3369,1680,1040
81350,81882,Auto,90,1.0,4320,1260,3200,1800,2800,4600,0,2600,900,2160,0,3369,1680,1040
80694,82114,The Forbidden Chakra,78,0.1961,4320,1260,3200,1800,2800,4600,0,2600,900,2160,0,3447,1680,1040
81984,82824,Twin Snakes,420,1.0,4320,1260,3200,1800,2800,4600,0,2600,900,2160,0,3447,2100,1040
83390,83922,Auto,90,1.0,4410,1260,3200,1800,2800,4600,0,2600,900,2160,0,3447,2100,1040
82634,84054,The Forbidden Chakra,23,0.0584,4410,1260,3200,1800,2800,4600,0,2600,900,2160,0,3470,2100,1040
83924,84944,Pouncing Coeurl,520,1.0,4410,1260,3200,1800,2800,4600,0,3120,900,2160,0,3470,2100,1040
85430,85962,Auto,90,1.0,4500,1260,3200,1800,2800,4600,0,3120,900,2160,0,3470,2100,1040
84544,85964,The Forbidden Chakra,21,0.0533,4500,1260,3200,1800,2800,4600,0,3120,900,2160,0,3491,2100,1040
85864,87154,Dragon Kick,320,1.0,4500,1260,3520,1800,2800,4600,0,3120,900,2160,0,3491,2100,1040
86514,87934,The Forbidden Chakra,20,0.0524,4500,1260,3520,1800,2800,4600,0,3120,900,2160,0,3511,2100,1040
87470,88002,Auto,90,1.0,4590,1260,3520,1800,2800,4600,0,3120,900,2160,0,3511,2100,1040
87804,88694,Rising Raptor,540,1.0,4590,1260,3520,1800,2800,4600,0,3120,900,2700,0,3511,2100,1040
88454,89874,The Forbidden Chakra,20,0.0512,4590,1260,3520,1800,2800,4600,0,3120,900,2700,0,3531,2100,1040
89510,90042,Auto,90,1.0,4680,1260,3520,1800,2800,4600,0,3120,900,2700,0,3531,2100,1040
89744,91344,Demolish,420,1.0,4680,1680,3520,1800,2800,4600,0,3120,900,2700,0,3531,2100,1040
90394,91814,The Forbidden Chakra,23,0.0578,4680,1680,3520,1800,2800,4600,0,3120,900,2700,0,3554,2100,1040
91550,92082,Auto,90,1.0,4770,1680,3520,1800,2800,4600,0,3120,900,2700,0,3554,2100,1040
91684,92304,Leaping Opo,460,1.0,4770,1680,3520,1800,2800,5060,0,3120,900,2700,0,3554,2100,1040
92334,93754,The Forbidden Chakra,82,0.2062,4770,1680,3520,1800,2800,5060,0,3120,900,2700,0,3636,2100,1040
93590,94122,Auto,90,1.0,4860,1680,3520,1800,2800,5060,0,3120,900,2700,0,3636,2100,1040
93625,94465,Twin Snakes,420,1.0,4860,1680,3520,1800,2800,5060,0,3120,900,2700,0,3636,2520,1040
94275,95695,The Forbidden Chakra,22,0.0558,4860,1680,3520,1800,2800,5060,0,3120,900,2700,0,3658,2520,1040
95630,96162,Auto,90,1.0,4950,1680,3520,1800,2800,5060,0,3120,900,2700,0,3658,2520,1040
95565,96585,Pouncing Coeurl,520,1.0,4950,1680,3520,1800,2800,5060,0,3640,900,2700,0,3658,2520,1040
96215,97635,The Forbidden Chakra,22,0.0561,4950,1680,3520,1800,2800,5060,0,3640,900,2700,0,3680,2520,1040
97670,98202,Auto,90,1.0,5040,1680,3520,1800,2800,5060,0,3640,900,2700,0,3680,2520,1040
97505,98795,Dragon Kick,320,1.0,5040,1680,3840,1800,2800,5060,0,3640,900,2700,0,3680,2520,1040
98775,100195,The Forbidden Chakra,23,0.0575,5040,1680,3840,1800,2800,5060,0,3640,900,2700,0,3703,2520,1040
99710,100242,Auto,90,1.0,5130,1680,3840,1800,2800,5060,0,3640,900,2700,0,3703,2520,1040
99445,100335,Rising Raptor,540,1.0,5130,1680,3840,1800,2800,5060,0,3640,900,3240,0,3703,2520,1040
100730,101262,Auto,90,1.0,5220,1680,3840,1800,2800,5060,0,3640,900,3240,0,3703,2520,1040
100095,101515,The Forbidden Chakra,21,0.0532,5220,1680,3840,1800,2800,5060,0,3640,900,3240,0,3724,2520,1040
101750,102282,Auto,90,1.0,5310,1680,3840,1800,2800,5060,0,3640,900,3240,0,3724,2520,1040
101385,102405,Pouncing Coeurl,520,1.0,5310,1680,3840,1800,2800,5060,0,4160,900,3240,0,3724,2520,1040
102770,103302,Auto,90,1.0,5400,1680,3840,1800,2800,5060,0,4160,900,3240,0,3724,2520,1040
102035,103455,The Forbidden Chakra,23,0.0579,5400,1680,3840,1800,2800,5060,0,4160,900,3240,0,3747,2520,1040
103790,104322,Auto,90,1.0,5490,1680,3840,1800,2800,5060,0,4160,900,3240,0,3747,2520,1040
103325,104525,Wind's Reply,1040,1.0,5490,1680,3840,1800,2800,5060,0,4160,900,3240,0,3747,2520,2080
104810,105342,Auto,90,1.0,5580,1680,3840,1800,2800,5060,0,4160,900,3240,0,3747,2520,2080
103975,105395,The Forbidden Chakra,22,0.0559,5580,1680,3840,1800,2800,5060,0,4160,900,3240,0,3769,2520,2080
105265,105885,Leaping Opo,460,1.0,5580,1680,3840,1800,2800,5520,0,4160,900,3240,0,3769,2520,2080
105830,106362,Auto,90,1.0,5670,1680,3840,1800,2800,5520,0,4160,900,3240,0,3769,2520,2080
105915,107335,The Forbidden Chakra,80,0.2013,5670,1680,3840,1800,2800,5520,0,4160,900,3240,0,3849,2520,2080
106850,107382,Auto,90,1.0,5760,1680,3840,1800,2800,5520,0,4160,900,3240,0,3849,2520,2080
107205,108045,Twin Snakes,420,1.0,5760,1680,3840,1800,2800,5520,0,4160,900,3240,0,3849,2940,2080
107870,108402,Auto,90,1.0,5850,1680,3840,1800,2800,5520,0,4160,900,3240,0,3849,2940,2080
107855,109275,The Forbidden Chakra,22,0.0558,5850,1680,3840,1800,2800,5520,0,4160,900,3240,0,3871,2940,2080
108890,109422,Auto,90,1.0,5940,1680,3840,1800,2800,5520,0,4160,900,3240,0,3871,2940,2080
109910,110442,Auto,90,1.0,6030,1680,3840,1800,2800,5520,0,4160,900,3240,0,3871,2940,2080
109145,110745,Demolish,420,1.0,6030,2100,3840,1800,2800,5520,0,4160,900,3240,0,3871,2940,2080
109765,111185,The Forbidden Chakra,20,0.0519,6030,2100,3840,1800,2800,5520,0,4160,900,3240,0,3891,2940,2080
110930,111462,Auto,90,1.0,6120,2100,3840,1800,2800,5520,0,4160,900,3240,0,3891,2940,2080
111085,112375,Dragon Kick,320,1.0,6120,2100,4160,1800,2800,5520,0,4160,900,3240,0,3891,2940,2080
111950,112482,Auto,90,1.0,6210,2100,4160,1800,2800,5520,0,4160,900,3240,0,3891,2940,2080
111735,113155,The Forbidden Chakra,22,0.055,6210,2100,4160,1800,2800,5520,0,4160,900,3240,0,3913,2940,2080
112970,113502,Auto,90,1.0,6300,2100,4160,1800,2800,5520,0,4160,900,3240,0,3913,2940,2080
113025,113915,Rising Raptor,540,1.0,6300,2100,4160,1800,2800,5520,0,4160,900,3780,0,3913,2940,2080
113990,114522,Auto,90,1.0,6390,2100,4160,1800,2800,5520,0,4160,900,3780,0,3913,2940,2080
113675,115095,The Forbidden Chakra,22,0.0559,6390,2100,4160,1800,2800,5520,0,4160,900,3780,0,3935,2940,2080
114966,115986,Pouncing Coeurl,520,1.0,6390,2100,4160,1800,2800,5520,0,4680,900,3780,0,3935,2940,2080
116030,116562,Auto,90,1.0,6480,2100,4160,1800,2800,5520,0,4680,900,3780,0,3935,2940,2080
115616,117036,The Forbidden Chakra,22,0.0551,6480,2100,4160,1800,2800,5520,0,4680,900,3780,0,3957,2940,2080
116906,117526,Leaping Opo,460,1.0,6480,2100,4160,1800,2800,5980,0,4680,900,3780,0,3957,2940,2080
118070,118602,Auto,90,1.0,6570,2100,4160,1800,2800,5980,0,4680,900,3780,0,3957,2940,2080
117556,118976,The Forbidden Chakra,80,0.2004,6570,2100,4160,1800,2800,5980,0,4680,900,3780,0,4037,2940,2080
118846,119686,Twin Snakes,420,1.0,6570,2100,4160,1800,2800,5980,0,4680,900,3780,0,4037,3360,2080
120110,120642,Auto,90,1.0,6660,2100,4160,1800,2800,5980,0,4680,900,3780,0,4037,3360,2080
119496,120916,The Forbidden Chakra,22,0.0572,6660,2100,4160,1800,2800,5980,0,4680,900,3780,0,4059,3360,2080
120786,121806,Pouncing Coeurl,520,1.0,6660,2100,4160,1800,2800,5980,0,5200,900,3780,0,4059,3360,2080
122150,122682,Auto,90,1.0,6750,2100,4160,1800,2800,5980,0,5200,900,3780,0,4059,3360,2080
121436,122856,The Forbidden Chakra,20,0.0504,6750,2100,4160,1800,2800,5980,0,5200,900,3780,0,4079,3360,2080
122726,124016,Dragon Kick,320,1.0,6750,2100,4480,1800,2800,5980,0,5200,900,3780,0,4079,3360,2080
124190,124722,Auto,90,1.0,6840,2100,4480,1800,2800,5980,0,5200,900,3780,0,4079,3360,2080
124666,125286,Leaping Opo,460,1.0,6840,2100,4480,1800,2800,6440,0,5200,900,3780,0,4079,3360,2080
123996,125416,The Forbidden Chakra,22,0.0559,6840,2100,4480,1800,2800,6440,0,5200,900,3780,0,4101,3360,2080
126230,126762,Auto,90,1.0,6930,2100,4480,1800,2800,6440,0,5200,900,3780,0,4101,3360,2080
126606,127896,Dragon Kick,320,1.0,6930,2100,4800,1800,2800,6440,0,5200,900,3780,0,4101,3360,2080
127226,128646,The Forbidden Chakra,135,0.3378,6930,2100,4800,1800,2800,6440,0,5200,900,3780,0,4236,3360,2080
128270,128802,Auto,90,1.0,7020,2100,4800,1800,2800,6440,0,5200,900,3780,0,4236,3360,2080
128545,129165,Leaping Opo,460,1.0,7020,2100,4800,1800,2800,6900,0,5200,900,3780,0,4236,3360,2080
127876,129296,The Forbidden Chakra,47,0.118,7020,2100,4800,1800,2800,6900,0,5200,900,3780,0,4283,3360,2080
129195,130615,The Forbidden Chakra,315,0.7878,7020,2100,4800,1800,2800,6900,0,5200,900,3780,0,4598,3360,2080
130310,130842,Auto,90,1.0,7110,2100,4800,1800,2800,6900,0,5200,900,3780,0,4598,3360,2080
130485,130885,Phantom Rush,1500,1.0,7110,2100,4800,1800,2800,6900,1500,5200,900,3780,0,4598,3360,2080
129775,131195,The Forbidden Chakra,37,0.093,7110,2100,4800,1800,2800,6900,1500,5200,900,3780,0,4635,3360,2080
131106,132526,The Forbidden Chakra,133,0.3328,7110,2100,4800,1800,2800,6900,1500,5200,900,3780,0,4768,3360,2080
132350,132882,Auto,90,1.0,7200,2100,4800,1800,2800,6900,1500,5200,900,3780,0,4768,3360,2080
131756,133176,The Forbidden Chakra,32,0.0821,7200,2100,4800,1800,2800,6900,1500,5200,900,3780,0,4800,3360,2080
132426,133716,Dragon Kick,320,1.0,7200,2100,5120,1800,2800,6900,1500,5200,900,3780,0,4800,3360,2080
133076,134496,The Forbidden Chakra,81,0.2042,7200,2100,5120,1800,2800,6900,1500,5200,900,3780,0,4881,3360,2080
134390,134922,Auto,90,1.0,7290,2100,5120,1800,2800,6900,1500,5200,900,3780,0,4881,3360,2080
133656,135076,The Forbidden Chakra,32,0.0824,7290,2100,5120,1800,2800,6900,1500,5200,900,3780,0,4913,3360,2080
134366,135786,Fire's Reply,1400,1.0,7290,2100,5120,1800,4200,6900,1500,5200,900,3780,0,4913,3360,2080
135016,136436,The Forbidden Chakra,184,0.4603,7290,2100,5120,1800,4200,6900,1500,5200,900,3780,0,5097,3360,2080
136307,136927,Leaping Opo,460,1.0,7290,2100,5120,1800,4200,7360,1500,5200,900,3780,0,5097,3360,2080
136430,136962,Auto,90,1.0,7380,2100,5120,1800,4200,7360,1500,5200,900,3780,0,5097,3360,2080
135596,137016,The Forbidden Chakra,33,0.0836,7380,2100,5120,1800,4200,7360,1500,5200,900,3780,0,5130,3360,2080
136927,138347,The Forbidden Chakra,315,0.7875,7380,2100,5120,1800,4200,7360,1500,5200,900,3780,0,5445,3360,2080
138470,139002,Auto,90,1.0,7470,2100,5120,1800,4200,7360,1500,5200,900,3780,0,5445,3360,2080
138247,139537,Dragon Kick,320,1.0,7470,2100,5440,1800,4200,7360,1500,5200,900,3780,0,5445,3360,2080
138867,140287,The Forbidden Chakra,142,0.356,7470,2100,5440,1800,4200,7360,1500,5200,900,3780,0,5587,3360,2080
140187,140807,Leaping Opo,460,1.0,7470,2100,5440,1800,4200,7820,1500,5200,900,3780,0,5587,3360,2080
139517,140937,The Forbidden Chakra,31,0.0799,7470,2100,5440,1800,4200,7820,1500,5200,900,3780,0,5618,3360,2080
140510,141042,Auto,90,1.0,7560,2100,5440,1800,4200,7820,1500,5200,900,3780,0,5618,3360,2080
140837,142257,The Forbidden Chakra,286,0.7171,7560,2100,5440,1800,4200,7820,1500,5200,900,3780,0,5904,3360,2080
141417,142837,The Forbidden Chakra,66,0.1653,7560,2100,5440,1800,4200,7820,1500,5200,900,3780,0,5970,3360,2080
