sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs,sim_application_timestamp
-12000,-12000,Earthly Star,,,,,,,[],
-2000,-2000,Lightspeed,,,,,,,[],
0,0,The Wanderer's Minuet,,,,,,,[],
240,240,Grade 4 Gemdraught,,,,,,,[],
3491,3491,Dokumori,,,,,,,[],
3491,3491,Dokumori,,,,,,,[],
3491,3491,Dokumori,,,,,,,[],
1310,4500,Combust III (dot),70.0,10097.0,,Boss1,[],5449658.0,"['Grade 4 Gemdraught', 'Lightspeed', ""The Wanderer's Minuet""]",
3620,4690,Fall Malefic,270.0,38226.0,,Boss1,[],78092247.0,"['Dokumori', 'Grade 4 Gemdraught', 'Lightspeed', ""The Wanderer's Minuet""]",
4500,5032,Auto,90.0,0.0,,Boss1,[],0.0,"['Dokumori', 'Grade 4 Gemdraught', 'Lightspeed', ""The Wanderer's Minuet""]",
5103,5103,Battle Voice,,,,,,,[],5723.0
5133,5133,Brotherhood,,,,,,,[],5933.0
5220,5220,Chain Stratagem,,,,,,,[],6020.0
5340,5340,Divination,,,,,,,[],5940.0
5723,5723,Radiant Finale,,,,,,,[],6348.0
5903,5903,Embolden,,,,,,,[],6563.0
6580,6580,the Balance,,,,,,,[],7200.0
5960,7030,Fall Malefic,270.0,44661.0,,Boss1,[],124210695.0,"['Battle Voice', 'Brotherhood', 'Divination', 'Dokumori', 'Grade 4 Gemdraught', 'Lightspeed', ""The Wanderer's Minuet""]",
1310,7500,Combust III (dot),70.0,10097.0,,Boss1,[],5449658.0,"['Grade 4 Gemdraught', 'Lightspeed', ""The Wanderer's Minuet""]",
7200,7820,Lord of Crowns,400.0,74583.0,,Boss1,[],368834086.0,"['Battle Voice', 'Brotherhood', 'Chain Stratagem', 'Divination', 'Dokumori', 'Embolden', 'Grade 4 Gemdraught', 'Lightspeed', 'Radiant Finale', ""The Wanderer's Minuet""]",
8000,8000,Stellar Explosion (pet),310.0,55555.0,,Boss1,['Giant Dominance'],204645860.0,"['Battle Voice', 'Brotherhood', 'Chain Stratagem', 'Divination', 'Dokumori', 'Embolden', 'Giant Dominance', 'Grade 4 Gemdraught', 'Lightspeed', 'Radiant Finale', ""The Wanderer's Minuet""]",
